Lname,Fname,Regiment,RankCasualtie,RankSoldier,Junk
ROACH,EDMUND DANIEL,,Flight Sub Lieutenant,0
ROBERTSON,STANLEY CURRIE,,Lieutenant,0
ROGERS,FREDERICK ARTHUR,,Lieutenant,0
SMITH,JEFFERY FILDER,,Lieutenant,0
SMITH,LANGLEY FRANK WILLARD,,Flight Sub Lieutenant,0
SNELGROVE,HERBERT DAVYS BERNARD,,Second Lieutenant,0
SPENCER,STANLEY,,Lieutenant,0
STEVENSON,WALTER HENRY,,Second Lieutenant,0
UGLOW,HUBERT,,Lieutenant,0
WALDRON,STANLEY MOTT,,Major,0
WALKER,JACK GORDON,,Lieutenant,0
WALLACE,HUGH DOUGLAS MACINTOSH,,Flight Sub Lieutenant,0
WALLER,JOHN CHARLES,,Lieutenant,0
WATT,ROBERT SHERWIN,,Second Lieutenant,0
WHITE,ERIC EDWARD,,Lieutenant,0
WILLIAMSON,DAVID,,Lieutenant,0
WINTER,FRANCIS BASSELL,,Captain,0
YEARWOOD,CARLETON DOUGLAS,,Second Lieutenant,0
YOUKLES,ISADOR BENJAMIN,,Lieutenant,0
ALLEN,ALBERT ALEXANDER,,Second Lieutenant,0
ARMSTRONG,HILLIARD MARK,,Second Lieutenant,0
BELL,ELVIS ALBERT,,Second Lieutenant,0
BISHOP,PARKYN SYDNEY,,Second Lieutenant,0
BOWIE,RALPH ARCHIBALD,,Second Lieutenant,0
CAMPBELL,GLEN LYON,,Lieutenant Colonel,0
COLLINS,HUBERT PERCIVAL,,Lieutenant,0
CORBETT,RAYMOND,,Lieutenant,0
FORSYTH,ROY ANDERSON,,Second Lieutenant,0
GILBERT,ARCHIBALD HOLMES,,Second Lieutenant,0
GORMAN,JOSEPH,,Flight Lieutenant,0
GOULD,WALTER HARVEY RUSSELL,,Lieutenant,0
GRANT,HERVE MURRAY,,Captain,0
GUNN,MURRAY GRANT,,Lieutenant,0
HALL,EDWARD LAWRENCE,,Second Lieutenant,0
HALL,TERENCE SMYTHE,,Lieutenant,0
HAMILTON,FRED SAMUEL,,Lieutenant,0
HARVEY,ARCHIBALD JOHN,,Lieutenant,0
HOUGH,JOHN ELSWOOD CHAFFEY,,Flight Sub Lieutenant,0
HUTCHESON,JAMES MACLEOD,,Second Lieutenant,0
HUTCHINSON,FRANK OLIVER,,Lieutenant,0
HUTCHISON,HENRY (HARRY),,Major,0
JOHNSON,MALCOLM THOMAS,,Second Lieutenant,0
JOHNSON,RUSSELL LOWELL,,Second Lieutenant,0
KERR,ALEXANDER,,Lieutenant,0
LAIRD,HOMER WARRING,,Second Lieutenant,0
LAURIE,STUART,,Lieutenant,0
LEE,HERBERT MALACHI,,Second Lieutenant,0
LEFEBVRE,HENRI HOMER,,Lieutenant,0
LEGER,AIME ANTOINE,,Lieutenant,0
LESLIE,GORDON FRANKLIN,,Lieutenant,0
LOFT,ARTHUR,,Lieutenant,0
MACKENZIE,ROSS MACAULAY,,Lieutenant,0
MACLEAN,WALTER LEONARD,,Major,0
MACLEOD,NORWOOD,,Lieutenant,0
MARTIN,GEORGE ERNEST,,Second Lieutenant,0
MILLS,GEORGE CARLTON,,Lieutenant,0
MOORE,ALBERT JAMES,,Second Lieutenant,0
MOWBRAY,CYRIL MCLELLAN,,Lieutenant,0
MUIR,ANDREW REID,,Second Lieutenant,0
MUIR,JOHN HUGH,,Lieutenant,0
NOBLE,HAROLD TAYLOR,,Second Lieutenant,0
OSBORNE,JOHN,,Second Lieutenant,0
PALMER,LEWIS ARTHUR,,Second Lieutenant,0
PALMER,WILLIAM ARNOLD,,Lieutenant,0
PAYNE,CECIL MCKENZIE,,Second Lieutenant,0
QUINLAN,FRANK TIMOTHY,,Lieutenant,0
RICHARDSON,SAMUEL SPAULDING,,Flight Sub Lieutenant,0
RIDDELL,JAMES ROSS,,Lieutenant,0
RILEY,CHARLES,,Lieutenant,0
ROBERTSON,LYALL RALSTON,,Lieutenant,0
RUSCONI,ALBERTO,,Lieutenant,0
SCOTT,GORDON BEATTIE GEORGE,,Flight Sub Lieutenant,0
SMITH,DIGBY ALFRED,,Lieutenant,0
SMITH,LEONARD HALE,,Lieutenant,0
STEPHENS,FREDERICK HENRY,,Lieutenant,0
TAYLOR,EDMUND,,Second Lieutenant,0
TAYLOR,RICHARD HAYWARD,,Second Lieutenant,0
THOMAS,NORMAN JAMES,,Lieutenant,0
WATSON,JOSEPH LONGSTAFF,,Lieutenant,0
WEBSTER,LAWRANCE FITZGERALD,,Lieutenant,0
WELLAND,FRANKLIN,,Lieutenant,0
WHITE,RONALD JOHN SAXTON,,Lieutenant,0
WILKINSON,ERIC RUSSELL,,Lieutenant,0
WILKINSON,HAROLD REID,,Second Lieutenant,0
WILLIAMS,MARK WEBBER,,Lieutenant,0
WILSON,SIDNEY,,Captain,0
WOOD,MELVILLE CORNELIUS,,Flight Lieutenant,0
WRIGHT,CECIL MEDWYN,,Second Lieutenant,0
WYLIE,ALAN LINDSEY,,Second Lieutenant,0
YATES,JOHN EDWIN,,Second Lieutenant,0
ADAMS,LESTOCK HANDLEY,,Lieutenant,0
ADAMS,LORING BROOKS,,Lieutenant,0
ALLAN,THORBURN STEPHENS,,Captain,0
ALLOWAY,CECIL WILLIAM,,Second Lieutenant,0
ANDREW,WILFRID BISSELL,,Lieutenant,0
ARMSTRONG,FREDERICK CARR,,Flight Commodore,0
ARMSTRONG,TOM,,Lieutenant,0
ARNOLD,HARWOOD J,,Flight Lieutenant,0
ARTHUR,HUGH,,Captain,0
BAIRD,ALEXANDER WATSON,,Captain,0
BARBER,CYRIL ROAF,,Flight Sub Lieutenant,0
BARKER,CECIL NORMAN,,Second Lieutenant,0
BIGGAR,EDWARD JAMES,,Lieutenant,0
BING,EDWARD CHARLES,,Lieutenant,0
BIRD,MONTAGU HERBERT,,Lieutenant,0
BOLE,JAMES GORDON,,Lieutenant,0
BOYD,HERBERT CUST,,Lieutenant,0
BOYD,MASCALL BROOKS HAMILTON,,Lieutenant,0
BRAY,HORACE EDGAR KINGSMILL,,Second Lieutenant,0
BRILLANT,JEAN,,Lieutenant,0
BROWN,ALASTAIR NORMAN,,Lieutenant,0
BROWN,MALCOLM COTTON,,Second Lieutenant,0
CARROLL,JAMES CHARLES,,Lieutenant,0
CARROLL,JOHN GEORGE,,Flight Sub Lieutenant,0
CARTER,WALTER EARL,,Lieutenant,0
CARTWRIGHT,RONALD WILLIAM,,Second Lieutenant,0
CAVE,JASPER EDMUND,,Second Lieutenant,0
CHRISTIE,EDGAR WATCHORN,,Second Lieutenant,0
CLARKE,EDWIN CEDRIC,,Second Lieutenant,0
COLE,WALTER FRANK,,Lieutenant,0
COOK,EARL ALLEN,,Second Lieutenant,0
COOK,JAMES DRUE,,Lieutenant,0
CORBETT,CHARLES CRANSTON,,Captain,0
CROCHETIERE,GEORGES ÉTIENNE ROSARIO,,Chaplain 4th Class,0
CROSBY,ALBERT WALTER GORDON,,Probationary Flight Officer,0
CUNNINGHAM,HAROLD SHERRATT,,Lieutenant,0
DAVIDSON,BRYCE THOMAS,,Lieutenant,0
DAVIDSON,JAMES THOMAS GARDINER,,Lieutenant,0
